ID,label
22727,human
22728,human
22729,human
22730,human
22731,human
22732,OpenAI
22733,human
22734,Mistral
22735,human
22736,human
22737,human
22738,human
22739,human
22740,human
22741,Qwen
22742,Phi
22743,human
22744,human
22745,human
22746,human
22747,human
22748,human
22749,human
22750,human
22751,human
22752,human
22753,human
22754,Meta-LLaMA
22755,IBM-Granite
22756,human
22757,human
22758,human
22759,human
22760,human
22761,human
22762,human
22763,human
22764,human
22765,human
22766,human
22767,human
22768,human
22769,human
22770,human
22771,human
22772,human
22773,human
22774,human
22775,human
22776,human
22777,human
22778,human
22779,human
22780,human
22781,human
22782,human
22783,human
22784,human
22785,human
22786,human
22787,human
22788,human
22789,human
22790,human
22791,Qwen
22792,human
22793,human
22794,Gemma
22795,human
22796,Qwen
22797,human
22798,human
22799,OpenAI
22800,human
22801,human
22802,human
22803,human
22804,human
22805,human
22806,IBM-Granite
22807,human
22808,human
22809,human
22810,OpenAI
22811,human
22812,human
22813,human
22814,human
22815,human
22816,human
22817,human
22818,human
22819,human
22820,human
22821,human
22822,human
22823,human
22824,human
22825,human
22826,human
22827,human
22828,human
22829,human
22830,human
22831,human
22832,human
22833,OpenAI
22834,IBM-Granite
22835,human
22836,human
22837,human
22838,human
22839,human
22840,human
22841,human
22842,human
22843,human
22844,human
22845,human
22846,human
22847,human
22848,human
22849,human
22850,human
22851,human
22852,human
22853,human
22854,human
22855,human
22856,human
22857,Meta-LLaMA
22858,Meta-LLaMA
22859,human
22860,human
22861,human
22862,human
22863,human
22864,human
22865,human
22866,human
22867,human
22868,human
22869,human
22870,Qwen
22871,human
22872,human
22873,human
22874,human
22875,human
22876,human
22877,human
22878,Qwen
22879,human
22880,human
22881,human
22882,human
22883,human
22884,human
22885,human
22886,Qwen
22887,human
22888,human
22889,human
22890,human
22891,human
22892,human
22893,human
22894,human
22895,human
22896,Qwen
22897,human
22898,Meta-LLaMA
22899,human
22900,human
22901,human
22902,human
22903,human
22904,human
22905,human
22906,human
22907,human
22908,human
22909,human
22910,human
22911,human
22912,human
22913,human
22914,human
22915,human
22916,human
22917,human
22918,human
22919,human
22920,human
22921,human
22922,human
22923,human
22924,human
22925,human
22926,human
22927,human
22928,human
22929,human
22930,Qwen
22931,human
22932,human
22933,human
22934,human
22935,human
22936,human
22937,human
22938,human
22939,human
22940,human
22941,human
22942,human
22943,human
22944,human
22945,human
22946,01-ai
22947,Qwen
22948,human
22949,human
22950,OpenAI
22951,human
22952,human
22953,human
22954,human
22955,human
22956,human
22957,human
22958,human
22959,human
22960,Phi
22961,human
22962,human
22963,human
22964,human
22965,human
22966,human
22967,Qwen
22968,human
22969,DeepSeek-AI
22970,human
22971,human
22972,human
22973,human
22974,human
22975,human
22976,human
22977,human
22978,human
22979,IBM-Granite
22980,human
22981,Phi
22982,IBM-Granite
22983,Phi
22984,human
22985,human
22986,human
22987,human
22988,human
22989,human
22990,human
22991,human
22992,human
22993,human
22994,human
22995,human
22996,human
22997,human
22998,human
22999,human
23000,Meta-LLaMA
23001,human
23002,human
23003,human
23004,OpenAI
23005,human
23006,human
23007,human
23008,human
23009,human
23010,human
23011,human
23012,human
23013,human
23014,human
23015,Meta-LLaMA
23016,human
23017,human
23018,DeepSeek-AI
23019,human
23020,human
23021,human
23022,human
23023,human
23024,human
23025,human
23026,human
23027,human
23028,human
23029,human
23030,Gemma
23031,human
23032,human
23033,human
23034,human
23035,human
23036,human
23037,human
23038,human
23039,human
23040,human
23041,human
23042,human
23043,IBM-Granite
23044,human
23045,human
23046,Qwen
23047,human
23048,human
23049,human
23050,human
23051,human
23052,human
23053,human
23054,human
23055,human
23056,human
23057,human
23058,human
23059,human
23060,human
23061,human
23062,human
23063,human
23064,human
23065,human
23066,human
23067,human
23068,human
23069,Mistral
23070,IBM-Granite
23071,human
23072,OpenAI
23073,DeepSeek-AI
23074,human
23075,Meta-LLaMA
23076,human
23077,human
23078,human
23079,human
23080,human
23081,human
23082,human
23083,human
23084,human
23085,human
23086,human
23087,human
23088,human
23089,human
23090,human
23091,Phi
23092,human
23093,human
23094,human
23095,human
23096,human
23097,human
23098,human
23099,human
23100,human
23101,human
23102,human
23103,human
23104,human
23105,human
23106,human
23107,human
23108,Phi
23109,human
23110,human
23111,human
23112,human
23113,human
23114,OpenAI
23115,IBM-Granite
23116,human
23117,human
23118,human
23119,human
23120,human
23121,human
23122,human
23123,human
23124,human
23125,human
23126,human
23127,human
23128,human
23129,human
23130,human
23131,human
23132,human
23133,human
23134,human
23135,human
23136,human
23137,OpenAI
23138,human
23139,Qwen
23140,human
23141,human
23142,human
23143,human
23144,human
23145,IBM-Granite
23146,human
23147,human
23148,human
23149,human
23150,IBM-Granite
23151,human
23152,DeepSeek-AI
23153,human
23154,human
23155,human
23156,human
23157,human
23158,human
23159,human
23160,human
23161,human
23162,human
23163,human
23164,human
23165,human
23166,human
23167,human
23168,human
23169,human
23170,human
23171,human
23172,human
23173,human
23174,human
23175,human
23176,human
23177,Qwen
23178,Qwen
23179,human
23180,human
23181,DeepSeek-AI
23182,human
23183,human
23184,human
23185,human
23186,human
23187,human
23188,human
23189,human
23190,human
23191,human
23192,human
23193,human
23194,human
23195,human
23196,human
23197,human
23198,human
23199,human
23200,human
23201,human
23202,human
23203,human
23204,human
23205,human
23206,human
23207,human
23208,human
23209,human
23210,human
23211,human
23212,human
23213,human
23214,OpenAI
23215,human
23216,human
23217,human
23218,human
23219,human
23220,human
23221,human
23222,human
23223,human
23224,human
23225,Phi
23226,human
23227,IBM-Granite
23228,human
23229,human
23230,01-ai
23231,Mistral
23232,human
23233,human
23234,human
23235,human
23236,human
23237,human
23238,human
23239,human
23240,Mistral
23241,human
23242,OpenAI
23243,human
23244,human
23245,human
23246,human
23247,human
23248,human
23249,human
23250,human
23251,Meta-LLaMA
23252,human
23253,human
23254,human
23255,human
23256,human
23257,human
23258,human
23259,human
23260,IBM-Granite
23261,human
23262,human
23263,human
23264,human
23265,human
23266,human
23267,human
23268,human
23269,human
23270,OpenAI
23271,human
23272,human
23273,human
23274,human
23275,human
23276,human
23277,human
23278,human
23279,human
23280,human
23281,human
23282,human
23283,human
23284,human
23285,human
23286,human
23287,human
23288,human
23289,human
23290,human
23291,human
23292,human
23293,human
23294,human
23295,human
23296,human
23297,human
23298,human
23299,human
23300,Phi
23301,human
23302,human
23303,Phi
23304,human
23305,human
23306,human
23307,human
23308,human
23309,OpenAI
23310,human
23311,human
23312,human
23313,human
23314,human
23315,human
23316,Qwen
23317,human
23318,human
23319,human
23320,human
23321,human
23322,human
23323,Qwen
23324,human
23325,IBM-Granite
23326,human
23327,human
23328,human
23329,human
23330,human
23331,human
23332,human
23333,human
23334,human
23335,human
23336,Phi
23337,human
23338,human
23339,human
23340,human
23341,human
23342,human
23343,human
23344,human
23345,human
23346,human
23347,human
23348,human
23349,human
23350,human
23351,human
23352,human
23353,human
23354,human
23355,human
23356,human
23357,human
23358,human
23359,human
23360,Qwen
23361,human
23362,human
23363,human
23364,human
23365,human
23366,human
23367,human
23368,human
23369,human
23370,human
23371,human
23372,human
23373,human
23374,human
23375,human
23376,human
23377,human
23378,human
23379,human
23380,Qwen
23381,human
23382,human
23383,human
23384,human
23385,human
23386,human
23387,human
23388,human
23389,human
23390,human
23391,human
23392,human
23393,human
23394,human
23395,human
23396,human
23397,human
23398,Qwen
23399,OpenAI
23400,human
23401,human
23402,human
23403,human
23404,human
23405,human
23406,human
23407,human
23408,human
23409,human
23410,human
23411,human
23412,human
23413,human
23414,human
23415,human
23416,human
23417,OpenAI
23418,human
23419,human
23420,human
23421,human
23422,human
23423,human
23424,human
23425,human
23426,human
23427,human
23428,human
23429,human
23430,Qwen
23431,human
23432,human
23433,human
23434,human
23435,human
23436,human
23437,human
23438,human
23439,human
23440,human
23441,human
23442,human
23443,human
23444,human
23445,human
23446,human
23447,human
23448,human
23449,human
23450,human
23451,human
23452,human
23453,OpenAI
23454,human
23455,human
23456,OpenAI
23457,human
23458,human
23459,human
23460,human
23461,DeepSeek-AI
23462,human
23463,human
23464,human
23465,human
23466,human
23467,human
23468,human
23469,human
23470,human
23471,human
23472,human
23473,human
23474,human
23475,01-ai
23476,human
23477,human
23478,human
23479,human
23480,human
23481,human
23482,IBM-Granite
23483,BigCode
23484,Qwen
23485,human
23486,human
23487,human
23488,human
23489,Qwen
23490,human
23491,human
23492,DeepSeek-AI
23493,OpenAI
23494,human
23495,Qwen
23496,Gemma
23497,human
23498,IBM-Granite
23499,human
23500,human
23501,human
23502,human
23503,human
23504,human
23505,human
23506,human
23507,human
23508,human
23509,human
23510,Qwen
23511,human
23512,human
23513,human
23514,human
23515,Meta-LLaMA
23516,human
23517,human
23518,human
23519,human
23520,human
23521,human
23522,human
23523,human
23524,human
23525,01-ai
23526,human
23527,Qwen
23528,Phi
23529,human
23530,human
23531,human
23532,human
23533,human
23534,human
23535,OpenAI
23536,01-ai
23537,human
23538,human
23539,human
23540,human
23541,human
23542,human
23543,human
23544,human
23545,human
23546,human
23547,human
23548,DeepSeek-AI
23549,human
23550,human
23551,Meta-LLaMA
23552,human
23553,human
23554,human
23555,human
23556,human
23557,human
23558,human
23559,human
23560,human
23561,human
23562,Meta-LLaMA
23563,human
23564,human
23565,human
23566,human
23567,human
23568,IBM-Granite
23569,human
23570,human
23571,human
23572,human
23573,human
23574,human
23575,human
23576,human
23577,human
23578,Meta-LLaMA
23579,human
23580,human
23581,human
23582,human
23583,DeepSeek-AI
23584,human
23585,human
23586,DeepSeek-AI
23587,human
23588,human
23589,human
23590,human
23591,human
23592,Mistral
23593,human
23594,Meta-LLaMA
23595,human
23596,human
23597,human
23598,human
23599,human
23600,human
23601,human
23602,human
23603,human
23604,human
23605,human
23606,human
23607,human
23608,human
23609,human
23610,human
23611,human
23612,human
23613,human
23614,IBM-Granite
23615,human
23616,human
23617,human
23618,human
23619,human
23620,human
23621,human
23622,human
23623,human
23624,human
23625,human
23626,human
23627,human
23628,human
23629,human
23630,human
23631,human
23632,human
23633,human
23634,human
23635,Meta-LLaMA
23636,Phi
23637,human
23638,human
23639,human
23640,human
23641,human
23642,human
23643,human
23644,human
23645,human
23646,human
23647,human
23648,human
23649,human
23650,human
23651,human
23652,human
23653,OpenAI
23654,human
23655,human
23656,human
23657,human
23658,human
23659,human
23660,human
23661,human
23662,human
23663,Qwen
23664,human
23665,human
23666,human
23667,human
23668,human
23669,human
23670,human
23671,human
23672,human
23673,human
23674,human
23675,human
23676,human
23677,human
23678,human
23679,human
23680,Mistral
23681,human
23682,human
23683,human
23684,human
23685,human
23686,human
23687,human
23688,human
23689,human
23690,human
23691,OpenAI
23692,human
23693,human
23694,human
23695,human
23696,human
23697,human
23698,human
23699,human
23700,human
23701,human
23702,human
23703,human
23704,human
23705,human
23706,Phi
23707,human
23708,human
23709,human
23710,human
23711,IBM-Granite
23712,human
23713,human
23714,human
23715,OpenAI
23716,human
23717,Meta-LLaMA
23718,human
23719,human
23720,human
23721,human
23722,Qwen
23723,human
23724,human
23725,human
23726,human
23727,human
23728,human
23729,human
23730,human
23731,human
23732,human
23733,human
23734,OpenAI
23735,human
23736,OpenAI
23737,human
23738,human
23739,human
23740,OpenAI
23741,human
23742,human
23743,human
23744,human
23745,Gemma
23746,human
23747,01-ai
23748,human
23749,human
23750,human
23751,human
23752,human
23753,human
23754,human
23755,human
23756,Mistral
23757,human
23758,Meta-LLaMA
23759,human
23760,human
23761,human
23762,human
23763,Phi
23764,human
23765,human
23766,human
23767,human
23768,human
23769,human
23770,human
23771,human
23772,OpenAI
23773,human
23774,human
23775,human
23776,human
23777,human
23778,human
23779,human
23780,human
23781,human
23782,human
23783,BigCode
23784,human
23785,human
23786,human
23787,human
23788,human
23789,human
23790,human
23791,human
23792,human
23793,human
23794,human
23795,human
23796,human
23797,human
23798,human
23799,human
23800,human
23801,human
23802,human
23803,human
23804,human
23805,human
23806,human
23807,human
23808,Mistral
23809,human
23810,human
23811,human
23812,OpenAI
23813,human
23814,human
23815,human
23816,human
23817,human
23818,human
23819,human
23820,human
23821,human
23822,human
23823,human
23824,human
23825,human
23826,human
23827,human
23828,human
23829,human
23830,human
23831,human
23832,human
23833,human
23834,human
23835,human
23836,human
23837,human
23838,human
23839,human
23840,human
23841,human
23842,human
23843,human
23844,human
23845,human
23846,human
23847,human
23848,human
23849,human
23850,human
23851,human
23852,human
23853,human
23854,human
23855,human
23856,human
23857,human
23858,human
23859,human
23860,human
23861,human
23862,human
23863,human
23864,human
23865,human
23866,human
23867,human
23868,human
23869,human
23870,human
23871,human
23872,human
23873,human
23874,human
23875,human
23876,human
23877,Meta-LLaMA
23878,human
23879,human
23880,human
23881,human
23882,human
23883,human
23884,human
23885,human
23886,IBM-Granite
23887,human
23888,human
23889,human
23890,human
23891,human
23892,DeepSeek-AI
23893,human
23894,human
23895,Meta-LLaMA
23896,human
23897,human
23898,human
23899,human
23900,human
23901,human
23902,human
23903,human
23904,human
23905,human
23906,human
23907,human
23908,human
23909,human
23910,OpenAI
23911,human
23912,Qwen
23913,human
23914,human
23915,human
23916,human
23917,human
23918,human
23919,human
23920,human
23921,Meta-LLaMA
23922,human
23923,human
23924,human
23925,human
23926,human
23927,human
23928,human
23929,human
23930,human
23931,human
23932,human
23933,human
23934,human
23935,human
23936,human
23937,human
23938,human
23939,human
23940,human
23941,human
23942,human
23943,human
23944,human
23945,human
23946,human
23947,Phi
23948,human
23949,human
23950,human
23951,Phi
23952,human
23953,Meta-LLaMA
23954,human
23955,human
23956,human
23957,human
23958,human
23959,human
23960,OpenAI
23961,human
23962,human
23963,human
23964,human
23965,human
23966,human
23967,human
23968,human
23969,human
23970,human
23971,human
23972,human
23973,human
23974,human
23975,human
23976,human
23977,human
23978,human
23979,human
23980,human
23981,human
23982,human
23983,human
23984,human
23985,human
23986,human
23987,human
23988,Meta-LLaMA
23989,Meta-LLaMA
23990,human
23991,human
23992,human
23993,human
23994,DeepSeek-AI
23995,01-ai
23996,human
23997,human
23998,Mistral
23999,DeepSeek-AI
24000,human
24001,human
24002,human
24003,human
24004,human
24005,human
24006,human
24007,human
24008,Gemma
24009,human
24010,human
24011,human
24012,human
24013,human
24014,human
24015,Qwen
24016,human
24017,human
24018,OpenAI
24019,human
24020,human
24021,Meta-LLaMA
24022,human
24023,human
24024,human
24025,human
24026,human
24027,human
24028,human
24029,human
24030,human
24031,human
24032,human
24033,human
24034,human
24035,human
24036,human
24037,human
24038,human
24039,OpenAI
24040,human
24041,human
24042,human
24043,human
24044,human
24045,human
24046,human
24047,human
24048,human
24049,human
24050,DeepSeek-AI
24051,human
24052,human
24053,human
24054,human
24055,human
24056,human
24057,human
24058,human
24059,human
24060,human
24061,human
24062,human
24063,human
24064,human
24065,human
24066,human
24067,human
24068,human
24069,human
24070,human
24071,IBM-Granite
24072,human
24073,human
24074,OpenAI
24075,human
24076,human
24077,human
24078,human
24079,human
24080,human
24081,human
24082,human
24083,human
24084,human
24085,human
24086,OpenAI
24087,human
24088,human
24089,Mistral
24090,human
24091,OpenAI
24092,human
24093,human
24094,human
24095,human
24096,OpenAI
24097,human
24098,human
24099,human
24100,human
24101,Meta-LLaMA
24102,human
24103,human
24104,human
24105,human
24106,human
24107,Phi
24108,human
24109,human
24110,human
24111,human
24112,human
24113,human
24114,human
24115,human
24116,human
24117,human
24118,human
24119,human
24120,human
24121,human
24122,human
24123,human
24124,human
24125,human
24126,human
24127,human
24128,human
24129,human
24130,human
24131,human
24132,OpenAI
24133,human
24134,human
24135,Qwen
24136,human
24137,human
24138,human
24139,human
24140,human
24141,human
24142,human
24143,human
24144,human
24145,Qwen
24146,human
24147,human
24148,human
24149,OpenAI
24150,human
24151,human
24152,Phi
24153,human
24154,human
24155,human
24156,DeepSeek-AI
24157,human
24158,human
24159,human
24160,Qwen
24161,human
24162,human
24163,Qwen
24164,human
24165,human
24166,human
24167,human
24168,human
24169,human
24170,Qwen
24171,human
24172,human
24173,human
24174,human
24175,human
24176,IBM-Granite
24177,human
24178,human
24179,human
24180,human
24181,human
24182,OpenAI
24183,IBM-Granite
24184,human
24185,human
24186,human
24187,human
24188,Meta-LLaMA
24189,Mistral
24190,human
24191,human
24192,human
24193,human
24194,human
24195,human
24196,human
24197,human
24198,human
24199,human
24200,01-ai
24201,human
24202,human
24203,human
24204,human
24205,human
24206,human
24207,human
24208,human
24209,human
24210,human
24211,human
24212,human
24213,human
24214,human
24215,human
24216,human
24217,human
24218,human
24219,human
24220,human
24221,human
24222,human
24223,human
24224,IBM-Granite
24225,human
24226,human
24227,human
24228,human
24229,human
24230,human
24231,human
24232,human
24233,human
24234,human
24235,human
24236,human
24237,human
24238,human
24239,human
24240,human
24241,human
24242,OpenAI
24243,human
24244,human
24245,human
24246,human
24247,human
24248,human
24249,human
24250,human
24251,human
24252,human
24253,human
24254,human
24255,Mistral
24256,human
24257,human
24258,human
24259,human
24260,human
24261,human
24262,human
24263,human
24264,human
24265,human
24266,human
24267,human
24268,human
24269,Qwen
24270,human
24271,human
24272,human
24273,human
24274,human
24275,human
24276,human
24277,human
24278,human
24279,human
24280,human
24281,human
24282,human
24283,human
24284,Mistral
24285,human
24286,human
24287,human
24288,human
24289,human
24290,human
24291,human
24292,human
24293,OpenAI
24294,human
24295,human
24296,human
24297,human
24298,human
24299,human
24300,human
24301,human
24302,human
24303,human
24304,human
24305,human
24306,human
24307,human
24308,human
24309,human
24310,human
24311,human
24312,human
24313,human
24314,human
24315,human
24316,human
24317,BigCode
24318,human
24319,human
24320,human
24321,human
24322,human
24323,human
24324,human
24325,human
24326,human
24327,human
24328,human
24329,Meta-LLaMA
24330,human
24331,human
24332,human
24333,human
24334,human
24335,human
24336,human
24337,human
24338,human
24339,human
24340,human
24341,human
24342,Mistral
24343,human
24344,human
24345,human
24346,human
24347,BigCode
24348,human
24349,human
24350,human
24351,human
24352,human
24353,human
24354,human
24355,human
24356,human
24357,human
24358,human
24359,human
24360,human
24361,BigCode
24362,human
24363,Gemma
24364,human
24365,human
24366,human
24367,human
24368,Qwen
24369,human
24370,human
24371,human
24372,human
24373,human
24374,human
24375,human
24376,Qwen
24377,human
24378,human
24379,human
24380,human
24381,human
24382,human
24383,human
24384,human
24385,human
24386,Phi
24387,human
24388,human
24389,human
24390,human
24391,human
24392,human
24393,human
24394,human
24395,human
24396,human
24397,human
24398,human
24399,human
24400,human
24401,human
24402,human
24403,Qwen
24404,human
24405,human
24406,human
24407,human
24408,human
24409,human
24410,human
24411,human
24412,human
24413,human
24414,human
24415,Mistral
24416,OpenAI
24417,human
24418,human
24419,DeepSeek-AI
24420,human
24421,human
24422,human
24423,human
24424,human
24425,human
24426,human
24427,human
24428,IBM-Granite
24429,human
24430,human
24431,human
24432,human
24433,human
24434,human
24435,human
24436,human
24437,human
24438,human
24439,human
24440,human
24441,human
24442,human
24443,human
24444,human
24445,human
24446,human
24447,human
24448,human
24449,human
24450,human
24451,human
24452,human
24453,human
24454,human
24455,human
24456,human
24457,human
24458,human
24459,Phi
24460,human
24461,human
24462,Meta-LLaMA
24463,human
24464,human
24465,Qwen
24466,human
24467,human
24468,human
24469,human
24470,Qwen
24471,human
24472,human
24473,human
24474,human
24475,human
24476,human
24477,human
24478,human
24479,Qwen
24480,human
24481,human
24482,human
24483,human
24484,human
24485,human
24486,human
24487,human
24488,human
24489,human
24490,human
24491,Qwen
24492,human
24493,human
24494,human
24495,human
24496,human
24497,human
24498,human
24499,human
24500,human
24501,human
24502,human
24503,human
24504,human
24505,human
24506,OpenAI
24507,human
24508,human
24509,human
24510,human
24511,human
24512,DeepSeek-AI
24513,human
24514,human
24515,Meta-LLaMA
24516,human
24517,human
24518,human
24519,human
24520,human
24521,human
24522,human
24523,human
24524,Qwen
24525,human
24526,human
24527,human
24528,BigCode
24529,human
24530,human
24531,human
24532,human
24533,human
24534,human
24535,human
24536,human
24537,human
24538,human
24539,human
24540,human
24541,human
24542,human
24543,human
24544,human
24545,human
24546,human
24547,human
24548,Mistral
24549,human
24550,human
24551,human
24552,human
24553,Qwen
24554,human
24555,Meta-LLaMA
24556,human
24557,human
24558,DeepSeek-AI
24559,human
24560,human
24561,human
24562,human
24563,human
24564,Qwen
24565,human
24566,human
24567,human
24568,human
24569,human
24570,human
24571,human
24572,human
24573,human
24574,human
24575,human
24576,IBM-Granite
24577,human
24578,human
24579,human
24580,human
24581,human
24582,human
24583,human
24584,human
24585,human
24586,human
24587,human
24588,human
24589,human
24590,human
24591,human
24592,human
24593,OpenAI
24594,Qwen
24595,human
24596,Qwen
24597,human
24598,human
24599,Qwen
24600,human
24601,human
24602,human
24603,human
24604,human
24605,human
24606,Qwen
24607,human
24608,human
24609,human
24610,human
24611,human
24612,human
24613,human
24614,human
24615,human
24616,human
24617,human
24618,IBM-Granite
24619,human
24620,human
24621,human
24622,human
24623,human
24624,human
24625,Qwen
24626,human
24627,human
24628,human
24629,human
24630,Qwen
24631,human
24632,human
24633,human
24634,human
24635,human
24636,human
24637,OpenAI
24638,human
24639,human
24640,human
24641,human
24642,human
24643,human
24644,human
24645,Qwen
24646,human
24647,human
24648,human
24649,human
24650,human
24651,OpenAI
24652,human
24653,human
24654,human
24655,human
24656,human
24657,human
24658,human
24659,human
24660,human
24661,OpenAI
24662,human
24663,human
24664,human
24665,human
24666,human
24667,human
24668,human
24669,human
24670,human
24671,human
24672,human
24673,human
24674,human
24675,human
24676,human
24677,Qwen
24678,human
24679,OpenAI
24680,Qwen
24681,human
24682,human
24683,Phi
24684,human
24685,human
24686,human
24687,human
24688,human
24689,human
24690,OpenAI
24691,01-ai
24692,human
24693,human
24694,human
24695,IBM-Granite
24696,human
24697,human
24698,human
24699,human
24700,human
24701,human
24702,IBM-Granite
24703,OpenAI
24704,human
24705,human
24706,human
24707,human
24708,IBM-Granite
24709,human
24710,human
24711,human
24712,human
24713,human
24714,human
24715,human
24716,human
24717,human
24718,human
24719,human
24720,human
24721,human
24722,human
24723,01-ai
24724,human
24725,Meta-LLaMA
24726,human
24727,human
24728,human
24729,human
24730,human
24731,human
24732,human
24733,human
24734,human
24735,human
24736,human
24737,human
24738,human
24739,human
24740,human
24741,human
24742,human
24743,BigCode
24744,OpenAI
24745,human
24746,human
24747,human
24748,human
24749,human
24750,human
24751,human
24752,OpenAI
24753,human
24754,human
24755,DeepSeek-AI
24756,human
24757,human
24758,human
24759,human
24760,human
24761,human
24762,human
24763,OpenAI
24764,human
24765,human
24766,human
24767,human
24768,human
24769,human
24770,01-ai
24771,human
24772,Meta-LLaMA
24773,human
24774,human
24775,Phi
24776,human
24777,human
24778,human
24779,human
24780,human
24781,Qwen
24782,human
24783,human
24784,OpenAI
24785,human
24786,Phi
24787,human
24788,human
24789,human
24790,human
24791,human
24792,human
24793,human
24794,human
24795,human
24796,human
24797,human
24798,Mistral
24799,Gemma
24800,human
24801,human
24802,human
24803,human
24804,human
24805,human
24806,human
24807,human
24808,OpenAI
24809,human
24810,human
24811,Meta-LLaMA
24812,Meta-LLaMA
24813,Phi
24814,human
24815,human
24816,OpenAI
24817,human
24818,human
24819,human
24820,human
24821,human
24822,human
24823,human
24824,IBM-Granite
24825,human
24826,Qwen
24827,human
24828,human
24829,human
24830,Meta-LLaMA
24831,IBM-Granite
24832,human
24833,human
24834,human
24835,human
24836,human
24837,human
24838,human
24839,human
24840,human
24841,01-ai
24842,human
24843,human
24844,human
24845,Meta-LLaMA
24846,human
24847,human
24848,human
24849,human
24850,human
24851,human
24852,human
24853,human
24854,human
24855,human
24856,human
24857,human
24858,human
24859,human
24860,human
24861,human
24862,human
24863,human
24864,OpenAI
24865,human
24866,IBM-Granite
24867,human
24868,human
24869,human
24870,human
24871,human
24872,human
24873,human
24874,human
24875,human
24876,human
24877,human
24878,human
24879,human
24880,human
24881,human
24882,human
24883,human
24884,human
24885,human
24886,human
24887,human
24888,human
24889,human
24890,human
24891,human
24892,human
24893,human
24894,human
24895,human
24896,human
24897,human
24898,human
24899,human
24900,human
24901,human
24902,human
24903,human
24904,human
24905,human
24906,human
24907,human
24908,human
24909,human
24910,01-ai
24911,OpenAI
24912,Mistral
24913,human
24914,human
24915,human
24916,human
24917,human
24918,BigCode
24919,human
24920,human
24921,human
24922,human
24923,human
24924,human
24925,OpenAI
24926,human
24927,Meta-LLaMA
24928,human
24929,human
24930,human
24931,human
24932,human
24933,human
24934,Qwen
24935,human
24936,human
24937,human
24938,human
24939,human
24940,human
24941,human
24942,human
24943,human
24944,human
24945,human
24946,human
24947,human
24948,human
24949,human
24950,human
24951,human
24952,human
24953,human
24954,human
24955,human
24956,human
24957,human
24958,human
24959,human
24960,human
24961,human
24962,human
24963,human
24964,human
24965,OpenAI
24966,human
24967,human
24968,human
24969,human
24970,Mistral
24971,human
24972,human
24973,human
24974,human
24975,human
24976,human
24977,human
24978,human
24979,human
24980,human
24981,human
24982,human
24983,human
24984,human
24985,IBM-Granite
24986,human
24987,human
24988,human
24989,human
24990,human
24991,human
24992,human
24993,human
24994,human
24995,human
24996,human
24997,human
24998,human
24999,OpenAI
25000,human
25001,human
25002,human
25003,human
25004,Phi
25005,human
25006,human
25007,human
25008,human
25009,human
25010,human
25011,human
25012,human
25013,human
25014,human
25015,human
25016,OpenAI
25017,human
25018,Qwen
25019,human
25020,Mistral
25021,human
25022,human
25023,DeepSeek-AI
25024,human
25025,human
25026,human
25027,Phi
25028,human
25029,human
25030,human
25031,Mistral
25032,human
25033,human
25034,human
25035,Qwen
25036,human
25037,human
25038,human
25039,human
25040,human
25041,human
25042,OpenAI
25043,human
25044,OpenAI
25045,human
25046,OpenAI
25047,human
25048,human
25049,human
25050,human
25051,human
25052,human
25053,human
25054,human
25055,human
25056,human
25057,human
25058,human
25059,human
25060,DeepSeek-AI
25061,OpenAI
25062,human
25063,human
25064,01-ai
25065,human
25066,Gemma
25067,human
25068,human
25069,Qwen
25070,human
25071,human
25072,DeepSeek-AI
25073,human
25074,human
25075,human
25076,human
25077,human
25078,human
25079,human
25080,human
25081,human
25082,human
25083,human
25084,human
25085,human
25086,human
25087,human
25088,human
25089,human
25090,human
25091,human
25092,human
25093,human
25094,human
25095,human
25096,human
25097,human
25098,human
25099,human
25100,human
25101,human
25102,human
25103,OpenAI
25104,human
25105,human
25106,human
25107,human
25108,human
25109,human
25110,human
25111,human
25112,human
25113,human
25114,Qwen
25115,human
25116,human
25117,01-ai
25118,human
25119,human
25120,Mistral
25121,Meta-LLaMA
25122,Mistral
25123,human
25124,human
25125,human
25126,human
25127,human
25128,human
25129,human
25130,human
25131,human
25132,human
25133,human
25134,human
25135,human
25136,human
25137,human
25138,human
25139,human
25140,human
25141,OpenAI
25142,human
25143,human
25144,human
25145,human
25146,DeepSeek-AI
25147,human
25148,human
25149,human
25150,human
25151,human
25152,human
25153,human
25154,human
25155,human
25156,human
25157,human
25158,human
25159,human
25160,human
25161,human
25162,human
25163,human
25164,human
25165,human
25166,human
25167,human
25168,human
25169,human
25170,human
25171,human
25172,human
25173,Mistral
25174,human
25175,human
25176,human
25177,human
25178,Meta-LLaMA
25179,human
25180,human
25181,human
25182,human
25183,human
25184,human
25185,human
25186,human
25187,human
25188,human
25189,human
25190,human
25191,human
25192,human
25193,human
25194,human
25195,human
25196,human
25197,IBM-Granite
25198,human
25199,human
25200,human
25201,IBM-Granite
25202,human
25203,human
25204,human
25205,human
25206,human
25207,human
25208,human
25209,human
25210,Mistral
25211,human
25212,human
25213,human
25214,human
25215,human
25216,human
25217,human
25218,human
25219,human
25220,human
25221,human
25222,human
25223,human
25224,human
25225,human
25226,human
25227,human
25228,human
25229,DeepSeek-AI
25230,Mistral
25231,human
25232,human
25233,human
25234,human
25235,human
25236,human
25237,human
25238,human
25239,human
25240,human
25241,human
25242,Qwen
25243,human
25244,human
25245,human
25246,human
25247,human
25248,human
